Molecule ChEMBL ID,Smiles,score,Active_pred
,CC(=O)O[C]1CC/C(C)=C/CC/C(C)=C/C[C@]2(C(C)C)CC[C@@]1(C)O2,0.9524316191673279,1
,COc1ccc(-c2nnc3sc(COc4ccc(C)cc4)nn23)cc1,0.9517995119094849,1
,COc1ccc(N=NC2N=C3C(=CC2C#N)C(NCCc2ccccc2)Oc2ccccc23)cc1,0.9514152407646179,1
,COc1ccc(OC)c(/C=C(\C(=O)O)N2C(=O)c3ccccc3C2=O)c1,0.9513457417488098,1
,Cc1ccc(OCc2nn3c(-c4ccco4)nnc3s2)cc1,0.9512593150138855,1
,COc1ccc(C=C2C(=O)OC(C)(C)OC2=O)cc1,0.9510903358459473,1
,CC1(C)[C@](O)CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@](C)[C@@](C)CC[C@]3(C)CC[C@]21C,0.9510846138000488,1
,CC1(C)[C@](O)CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@](C)[C@](C)CC[C@]3(C)CC[C@]21C,0.9510846138000488,1
,C=C(C)C1C=CC(C)(O)CCC=C(C)CCC=C(C)CC1,0.9510740041732788,1
,CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1,0.9510310292243958,1
,CC1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1C,0.9510310292243958,1
,CC1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,0.9502900242805481,1
,COc1c2ccoc2nc2c(OC)cccc12,0.9502766728401184,1
,CC(=O)OC1CC=C(C)CCC=C(C)CCC2(C(C)C)CCC1(C)O2,0.9501476883888245,1
,COc1ccc(OCc2nn3c(-c4ccc(OC)cc4)nnc3s2)cc1,0.9500494599342346,1
,COc1ccc(OCc2nn3c(-c4cccc(Br)c4)nnc3s2)cc1,0.9498100876808167,1
,CC1=CCC(O)C2(C)CCC(C(C)C)(CC(O)C3(C)CCC1O3)O2,0.9496905207633972,1
,COc1ccc(-c2nnc3sc(COc4ccc(F)cc4)nn23)cc1,0.9493809938430786,1
,C/C(=C\CC/C(C)=C/CCC1[C@@]2(C)CCC(O)C(C)(C)C2CC[C@@]1(C)O)CC/C=C(\C)C(=O)O,0.9491468071937561,1
,C[C](CCCC(C)C)[C]1CCC2C3=CCC4CC(O)CC[C@]4(C)C3CC[C@]12C,0.9490827322006226,1
,C/C(=C\CC/C(C)=C/CCC1[C@@]2(C)CCC(=O)C(C)(C)C2CC[C@@]1(C)O)CC/C=C(\C)C(=O)O,0.9489908218383789,1
,Fc1ccc(OCc2nn3c(-c4ccco4)nnc3s2)cc1,0.9489471316337585,1
,Cc1c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c2c1=O,0.9488781690597534,1
,Cc1ccccc1OCc1nn2c(-c3ccco3)nnc2s1,0.9488402009010315,1
,C=C1[C]2CC[C](O)[C@@]3(C)CC[C@@](C)(O)[C]3[C]2OC1=O,0.9487726092338562,1
,CCC(CC[C](C)[C]1CCC2C3=CCC4CC(O)CC[C@]4(C)C3CC[C@]12C)C(C)C,0.948725700378418,1
,COc1ccc(CC2(Cc3cn(-c4ccccc4)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.9486917853355408,1
,CC1=CCC2(C(C)C)CCC(C)(O2)C(O)CCC(C)(O)C(O)CC1,0.9485709071159363,1
,Oc1ccc(OCc2nn3c(-c4ccco4)nnc3s2)cc1,0.9485660791397095,1
,CCc1ccc(NC(=S)N/N=C(\C)c2cc(C)sc2C)cc1,0.9482797384262085,1
,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C](O)C(C)(C)C5CC[C@]43C)[C]2C1,0.9479265809059143,1
,Oc1ccccc1OCc1nn2c(-c3ccco3)nnc2s1,0.9479042887687683,1
,COc1cccc(C)c1/C=C(\C(=O)O)N1C(=O)c2ccccc2C1=O,0.9477397203445435,1
,C[C](CCCC(C)C)[C@]1CCC2C3=CCC4[C@@](C)C(O)CC[C@]4(C)C3CC[C@]12C,0.9475895166397095,1
,COc1ccc(CC2(Cc3cn(-c4ccc(Cl)cc4)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.947178304195404,1
,COc1ccc(CC2(Cc3cn(-c4cccc(Br)c4)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.9470844268798828,1
,CC(=O)OC1CCC(C)=CCCC2(C)OC2CC2(C(C)C)CCC1(C)O2,0.9467768669128418,1
,C/C(=N\NC(=S)Nc1cccc2ccccc12)c1ccc2ccccc2c1,0.9467548727989197,1
,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2ccc([N+](=O)[O-])cc2)cc1,0.9462829232215881,1
,C[C@]12CC[C@](O)[C@](C)(C(=O)O)C1CC[C@]1(C)C2CC=C2C3[C@@](C)[C@@](C)CC[C@]3(C)CC[C@]21C,0.9460811018943787,1
,CC1(C)C(=O)CC[C@@]2(C)C1CC[C@]1(C)C2[C@](O)C=C2C3[C@](C)[C@](C)CC[C@]3(C)CC[C@]21C,0.9460498690605164,1
,C[C@@]12CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@](O)[C@@](O)[C@](C)(C(=O)O)C5CC[C@]43C)[C]1[C@](C)[C@](C)CC2,0.9459756016731262,1
,COc1ccc(CC2(Cc3cn(-c4ccc(Br)cc4)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.9454811811447144,1
,COc1cc(-c2nnc(S)o2)cc(OC)c1OC,0.9452974200248718,1
,Fc1ccc(-c2nn3c(-c4ccncc4)nnc3s2)cc1Cl,0.9450798630714417,1
,Fc1cc(Cl)ccc1-c1nn2c(-c3ccncc3)nnc2s1,0.9450591802597046,1
,C[C](CCCC(C)C)[C@]1CCC2C3=CCC4[C@@](C)C(=O)CC[C@]4(C)C3CC[C@]12C,0.9447543621063232,1
,Cc1ccc(OCc2nn3c(-c4cccc(Br)c4)nnc3s2)cc1,0.9447454214096069,1
,Fc1cc(Cl)ccc1-c1nnc(S)o1,0.9442670941352844,1
,CC(=O)OC1(C)C=CC(C(C)C)CC=C(C)C2CCC(C)(C=CC1)O2,0.9436202049255371,1
,C/C(=N\NC(=S)Nc1ccccc1)c1cc(C)sc1C,0.9433785676956177,1
,Fc1ccc(Cc2nn3c(-c4cccnc4)nnc3s2)cc1,0.9433237314224243,1
,C=C1C=C2[C]3[C@](C)[C@@](C)CC[C@]3(C)CC[C@@]2(C)[C@]2(C)CC[C]3[C@](C)(CC[C@](O)[C@]3(C)C(C)=O)C12,0.9432811737060547,1
,CC1CCC2(C)CCC3(C)C(=CC(O)C4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1C,0.9431721568107605,1
,COc1cc(Br)ccc1O[C](C)CO,0.9431350231170654,1
,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C](O)[C@](C)(C(=O)O)C5CC[C@]43C)[C]2C1,0.9426194429397583,1
,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C](O)[C@](C)(C(=O)O)C5CC[C@]43C)[C]2C1,0.9426194429397583,1
,C[C@@]12CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@](O)[C@](C)(C(=O)O)C5CC[C@]43C)[C]1[C@](C)[C@](C)CC2,0.9426194429397583,1
,COc1ccc(-c2nnc3sc(COc4ccccc4C)nn23)cc1,0.9425898194313049,1
,Cc1cccc(C)c1NC(=S)N/N=C/c1ccc([N+](=O)[O-])cc1,0.942574143409729,1
,CC1(C)C(=O)CC[C@@]2(C)C1C[C@](O)[C@]1(C)C2CC=C2C3[C@](C)[C@](C)CC[C@]3(C)CC[C@]21C,0.9425389766693115,1
,C(=N/N=c1\scc(-c2ccccc2)n1-c1ccccc1)\c1c[nH]c2ccccc12,0.9425320625305176,1
,COc1ccc(CC2(Cc3cn(-c4ccc(OC)cc4)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.9423444271087646,1
,C/C(=N\NC(=S)Nc1ccc(F)cc1)c1cc(C)sc1C,0.9421484470367432,1
,CC1(C)[C@](O)CC[C@@]2(C)C1CC[C@]1(C)C2C=CC2[C]3[C@@](C)[C@@](C)CC[C@]3(C)CC[C@]21C,0.9421090483665466,1
,Cc1occc1-c1nn2c(-c3cccnc3)nnc2s1,0.9421069622039795,1
,CC1(C)[C]2CC[C@]3(C)C(CC=C4[C]5[C@](C)[C@](C)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CCC1=O,0.9420261383056641,1
,Fc1ccc(OCc2nn3c(-c4cccc(Br)c4)nnc3s2)cc1,0.9414195418357849,1
,Oc1ccc(OCc2nn3c(-c4cccc(Br)c4)nnc3s2)cc1,0.9411366581916809,1
,COc1ccc(CC2(Cc3cn(-c4ccccc4C)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.9410806894302368,1
,C[C](CCCC(C)C)[C]1CCC2C3=CCC4CC(=O)CC[C@]4(C)C3CC[C@]12C,0.9408162832260132,1
,C/C(=N\NC(=S)Nc1cccc(Br)c1)c1cc(C)sc1C,0.9406741261482239,1
,CC1=CC(O)CC2(C)OC2CC2(C(C)C)CCC(C)(O2)C(O)CC1=O,0.9406593441963196,1
,COc1ccc(C(O)C2c3c(cc4c(c3OC)OCO4)CCN2CC2CC2)c(CO)c1OC,0.9404821395874023,1
,Oc1ccccc1OCc1nn2c(-c3cccc(Br)c3)nnc2s1,0.9403853416442871,1
,CCOc1ccc(Cc2nn3c(-c4cccnc4)nnc3s2)cc1,0.9400948286056519,1
,C[C](CCCN=C=S)[C@]1CC[C@]2(C)C1CC[C@@]1(C)[C@@]2(C)C=C[C@]2(C)C[C@](O)CC[C@]12C,0.9396932721138,1
,COc1ccc(C(O)C2c3c(cc4c(c3OC)OCO4)CCN2C)c(CO)c1OC,0.9391653537750244,1
,CC1=CCC(O)(C(C)C)CC=C(C)CCCC(C)=CCC1,0.9386999011039734,1
,c1cc(-c2nnc3sc(-c4ccoc4)nn23)ccn1,0.938306450843811,1
,COc1cc(Br)ccc1O[C](C)COS(=O)(=O)c1ccc(C)cc1,0.9382075071334839,1
,O=C(/C=C/c1ccc(O)c(O)c1)OC1OC(CO)C(O)C(O)C1OC(=O)c1cc(O)c(O)c(O)c1,0.9379579424858093,1
,C/C(=N\NC(=S)Nc1cccc(Cl)c1)c1cc(C)sc1C,0.9378052353858948,1
,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.9372413158416748,1
,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2ccc(Cl)cc2)cc1,0.9368615746498108,1
,COc1ccc(CC2(Cc3cn(-c4ccccc4C(F)(F)F)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.9349147081375122,1
,c1c[nH]c(-c2nn3c(-c4ccco4)nnc3s2)c1,0.934289276599884,1
,Cc1ccccc1OCc1nn2c(-c3cccc(Br)c3)nnc2s1,0.9342809915542603,1
,COc1cc(Br)ccc1O[C](C)CN=[N+]=[N-],0.9340829849243164,1
,COC(=O)[C@]1(C)[C]2CC[C@]3(C)C([C@](O)C=C4[C]5[C@@](C)[C@@](C)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@]1O,0.9340258836746216,1
,COC(=O)[C@]1(C)[C]2CC[C@]3(C)C([C@](O)C=C4[C]5[C@](C)[C@](C)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@]1O,0.9340258836746216,1
,COc1cc2c(cc1OC)/C(=N/NC(=S)Nc1cccc3ccccc13)CC2,0.9332131147384644,1
,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,0.9331687092781067,1
,COc1ccc(OCc2nn3c(-c4cccnc4)nnc3s2)cc1,0.9331325888633728,1
,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C)CCC23C)C1(C)C(=O)O,0.9326428771018982,1
,COC1=CCCC2(C)OC2CC2(C(C)C)CCC(C)(O2)C(O)CC1,0.9322901368141174,1
,C=C(C)[C@]1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@](O)[C@@](O)[C@@](C)(C(=O)O)C5CC[C@]43C)C12,0.932256817817688,1
,CCOC(=O)[C](C)Oc1ccc(Br)cc1OC,0.9322233200073242,1
,C=C1C=CC(C(=C)C)CCC(C)=CCCC(C)=CCC1,0.932085394859314,1
,Cc1cccc(C)c1-n1c(-c2ccccc2)cs/c1=N\N=C\c1c[nH]c2ccccc12,0.9312103986740112,1
,COc1ccc(-c2nnc3sc(COc4ccc(O)cc4)nn23)cc1,0.9310022592544556,1
,CCOc1ccc(Cc2nn3c(-c4ccncc4)nnc3s2)cc1,0.9303002953529358,1
,COc1ccc(-c2nnc3sc(COc4ccccc4O)nn23)cc1,0.9301312565803528,1
,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4C(C)C(C)CCC4(C)CCC23C)C1(C)C(=O)O,0.9297175407409668,1
,COc1ccc(C(O)C2c3c(cc4c(c3OC)OCO4)CCN2C)c(CO[Si](C)(C)C(C)(C)C)c1OC,0.92922443151474,1
,CCOC(=O)C1=C[C@](OC(CC)CC)[C@](NC(C)=O)[C@@](N)C1,0.9289355874061584,1
,C=C1CCC2[C](OC(=O)C2=C)[C]2[C]1CCC2=C,0.9287042021751404,1
,COC1C=C2C3C(C)C(C)CCC3(C)CCC2(C)C2(C)CCC3C(C)(CCC(O)C3(C)C(=O)O)C12,0.9274429082870483,1
,Fc1cc(Cl)c(-c2nn3c(-c4ccco4)nnc3s2)cc1F,0.92731773853302,1
,O=C(NC(=S)N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,0.9269168972969055,1
,COc1ccc(CC2(Cc3cn(-c4cccc(C(F)(F)F)c4)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.9268473386764526,1
,CC(=O)O[C@]1CC[C@@]2(C)C(CC[C@]3(C)C2CC=C2C4[C@](C)[C@](C)CC[C@]4(C)CC[C@]23C)C1(C)C,0.9268109798431396,1
,CC1=CCCC2(C)OC2CC2(C(C)C)CCC(C)(O2)C(O)CC1=O,0.9266871213912964,1
,C/C(=N\NC(=S)Nc1ccc([N+](=O)[O-])cc1)c1ccc2ccccc2c1,0.9262612462043762,1
,CC(=O)OC1CCC2(C)C(=CCC3(C)C2CC=C2C4C(C)C(C)CCC4(C)CCC23C)C1(C)C(=O)O,0.9248467683792114,1
,COc1ccc(OCc2nn3c(-c4ccncc4)nnc3s2)cc1,0.9247527718544006,1
,c1cncc(-c2nnc3sc(-c4ccco4)nn23)c1,0.924401581287384,1
,CCO[C@]1C=C2C3[C@@](C)[C@@](C)CC[C@]3(C)CC[C@@]2(C)[C@]2(C)CCC3[C@](C)(CC[C@](O)[C@]3(C)C(=O)O)C12,0.9243481159210205,1
,Fc1cc(Cl)ccc1-c1nn2c(-c3cccnc3)nnc2s1,0.9242362976074219,1
,Cc1ccc(OCc2nn3c(-c4cccnc4)nnc3s2)cc1,0.9238113760948181,1
,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2cccc(Cl)c2)cc1,0.9237411618232727,1
,Fc1ccc(-c2nn3c(-c4cccnc4)nnc3s2)cc1Cl,0.9234277606010437,1
,CC1(C)[C@](O)CC[C@]2(C)C3=CC=C4C5[C@](C)[C@](C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CCC12,0.9228156208992004,1
,COc1ccc2c(c1OC)CO[C]2[C]1c2c(cc3c(c2OC)OCO3)CCN1C(C#N)C(C)C,0.9225611686706543,1
,C/C(=N\NC(=S)Nc1cccc2ccccc12)c1ccc2c(c1)CCO2,0.9221055507659912,1
,CCC(C#N)N1CCc2cc3c(c(OC)c2[C]1[C]1OCc2c1ccc(OC)c2OC)OCO3,0.9220334887504578,1
,C[C@@]12CC[C@]3(C)C(=CC=C4[C@@]5(C)CC[C@](O)[C@](C)(CO)C5CC[C@]43C)C1[C@](C)[C@](C)CC2,0.9207637310028076,1
,C[C@@]12CC[C@]3(C)C(=CC=C4[C@@]5(C)CC[C@](O)[C@](C)(CO)C5CC[C@]43C)C1[C@@](C)[C@@](C)CC2,0.9207637310028076,1
,Fc1ccc(OCc2nn3c(-c4cccnc4)nnc3s2)cc1,0.9201063513755798,1
,c1ccc(C2=NSc3ccccc3N2)cc1,0.9200320243835449,1
,COc1ccc(C(O)C2c3c(cc4c(c3OC)OCO4)CCN2Cc2ccccc2)c(CO)c1OC,0.9199768304824829,1
,Oc1ccc(OCc2nn3c(-c4cccnc4)nnc3s2)cc1,0.9197294116020203,1
,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,0.9197170734405518,1
,CCNC(=S)N/N=C/c1ccc([N+](=O)[O-])cc1,0.9195937514305115,1
,Oc1ccccc1OCc1nn2c(-c3cccnc3)nnc2s1,0.9195088744163513,1
,CC(=O)OC1CCC2(C)C(CCC3(C)C2C(O)C=C2C4C(C)C(C)CCC4(C)CCC23C)C1(C)C(=O)O,0.9194386601448059,1
,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=C2C1)C=CC1[C@@]2(C)CC[C](O)[C@](C)(CO)C2CC[C@]13C,0.918790340423584,1
,O=[N+]([O-])c1ccc(/C=N/NC(=S)NC2CCCCC2)cc1,0.9185634255409241,1
,N#CC1C=C2C(=NC1N=Nc1ccccc1)c1ccccc1OC2NCCc1ccccc1,0.9179914593696594,1
,CC(=O)O[C@]1CC[C@]2(C)C3CC=C4C5[C@@](C)[C@@](C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CCC2[C@@]1(C)C(=O)O,0.917463481426239,1
,CC(=O)O[C@]1CC[C@]2(C)[C]3CC=C4[C]5[C@@](C)[C@@](C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C]2[C@@]1(C)C(=O)OCCCO,0.9172667264938354,1
,c1coc(-c2nn3c(-c4ccncc4)nnc3s2)c1,0.9159902930259705,1
,O=C(O)/C(=C\c1ccccc1Cl)N1C(=O)c2ccccc2C1=O,0.9159879088401794,1
,CC(=O)O[C]1CC[C@@]2(C)C(CC[C@]3(C)C2CC=C2[C]4CC(C)(C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O,0.9159184098243713,1
,CC(=O)O[C]1CC[C@@]2(C)C(CC[C@]3(C)C2CC=C2[C]4CC(C)(C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O,0.9159184098243713,1
,COc1ccc(C(O)C2c3c(cc4c(c3OC)OCO4)CCN2Cc2cccc3c2OCO3)c(CO)c1OC,0.9156492352485657,1
,CC(=O)O[C@]1CC[C@@]2(C)C(=CC[C@]3(C)C2CC=C2C4[C@@](C)[C@@](C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O,0.9148738384246826,1
,c1cncc(-c2nnc3sc(-c4ccoc4)nn23)c1,0.9148069024085999,1
,C[C@@]12CC[C@]3(C)C(=C1[C@](C)[C@](C)CC2)C=CC1[C@@]2(C)CC[C@@](O)[C@](C)(CO)C2CC[C@]13C,0.9146760106086731,1
,CC(=O)O[C@]1CC[C@@]2(C)C(CC[C@]3(C)C2C=CC2[C]4[C@@](C)[C@@](C)CC[C@]4(C)CC[C@]23C)C1(C)C,0.9142714738845825,1
,O=C(O)/C(=C\c1c(Cl)cc(O)cc1Cl)N1C(=O)c2ccccc2C1=O,0.9138275384902954,1
,O=S1N=C(c2ccccc2)Nc2ccccc21,0.912740170955658,1
,Fc1ccc(OCc2nn3c(-c4ccncc4)nnc3s2)cc1,0.9125587940216064,1
,CC(=O)O[C@]1CC[C@]2(C)C3CC=C4[C]5[C@](C)[C@](C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CCC2[C@@]1(C)C(=O)O,0.9123348593711853,1
,Oc1ccc(OCc2nn3c(-c4ccncc4)nnc3s2)cc1,0.9121495485305786,1
,Oc1ccccc1OCc1nn2c(-c3ccncc3)nnc2s1,0.9110631942749023,1
,Cc1ccccc1OCc1nn2c(-c3cccnc3)nnc2s1,0.9106192588806152,1
,COc1c2ccoc2nc2c(OC)c(OCC(O)C(C)(C)O)ccc12,0.9101567268371582,1
,CCOC1C=C2C3C(C)C(C)CCC3(C)CCC2(C)C2(C)CCC3C(C)(CCC(O)C3(C)C(=O)O)C12,0.9100961089134216,1
,CC(=O)Cc1cc(=O)c2c(C)cc(O)c(C3OC(COC(=O)/C=C/c4ccc(O)cc4)C(O)C(O)C3O)c2o1,0.9089102149009705,1
,C/C(=N\NC(=S)NC1CCCCC1)c1nccnc1C,0.907713770866394,1
,C/C(=N\N=c1/scc(-c2ccccc2)n1-c1cccc2ccccc12)c1ccc2c(c1)OCCO2,0.9076237082481384,1
,C/C(=N\NC(=S)NC(=O)c1ccccc1)c1c(O)ccc2ccc(=O)oc12,0.907005786895752,1
,COc1ccc2c(c1OC)CO[C]2[C]1c2c(cc3c(c2OC)OCO3)CCN1C(CN)c1ccc(F)cc1,0.9053487181663513,1
,c1cncc(-c2nnc3sc(-c4ccc[nH]4)nn23)c1,0.9044727683067322,1
,CC1CCC2(C)CCC3(C)C(=CC=C4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1C,0.904258668422699,1
,COc1ccc2c(c1OC)CO[C]2[C]1c2c(cc3c(c2OC)OCO3)CCN1C(CN)c1ccccc1,0.9037780165672302,1
,COc1ccc2c(c1OC)CO[C]2[C]1c2c(cc3c(c2OC)OCO3)CCN1C(CN)c1ccc(C)cc1,0.9028862714767456,1
,CCNC(=S)N/N=C(\C)c1nccnc1C,0.9026439785957336,1
